"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'capimAlto=0'}), 0.8536585365853657, 1.0420178306695638]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9674796747967479, 2.0407556881324207]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'vegetacaoBaixa=1'}), 0.8373983739837397, 2.1405859045512856]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9894179894179895, 2.0870313273190972]",,
"[frozenset({'agua=1', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9017857142857144, 1.9021839671120249]",,
"[frozenset({'arbustos=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9638009049773755, 2.032995865750838]",,
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'arbustos=0'}), 0.8358208955223881, 1.296627971254837]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.963302752293578, 2.0319450861329282]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'vegetacaoBaixa=1'}), 0.8348623853211009, 2.134103324988202]","[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'capimAlto=0'}), 0.9054726368159205, 1.1052646840733884]",
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.8999999999999999, 1.89841726618705]",,
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9850746268656716, 2.077869644582841]",,
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9423076923076923, 1.200193811401457]","[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.91875, 1.2670625587958606]",
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9487179487179488, 1.0027545153716748]","[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9135802469135803, 1.2599328710962452]",
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8333333333333333, 1.5662393162393162]","[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9285714285714285, 1.2806074452358551]",
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9935897435897435, 1.2412463264614946]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9226190476190476, 1.27239842315101]",
"[frozenset({'Vazamento=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.8898305084745762, 1.2271792337005913]",,
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8397435897435898, 1.121187707253281]","[frozenset({'agua=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9034482758620689, 1.2459597106432672]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9179104477611941, 1.2659047191137447]",,
"[frozenset({'Gamba=0', 'FaixaKm=10'}), frozenset({'capimAlto=0'}), 0.8012820512820513, 0.9780845022310468]","[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9057971014492754, 1.24919901291123]",
"[frozenset({'floresta=1', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.927927927927928, 1.279719983388845]",,
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=10'}), frozenset({'Gamba=0'}), 0.9166666666666667, 1.264189401066165]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.95, 1.0041095890410958]","[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9382716049382716, 1.1950531475582156]",
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8312499999999999, 1.562323717948718]","[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.95, 1.2099913119026933]",
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9937499999999999, 1.2414465274818915]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9464285714285714, 1.205442472384262]",
"[frozenset({'Vazamento=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9576271186440679, 1.219705782738665]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.85625, 1.1432263205828779]","[frozenset({'agua=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9448275862068964, 1.203403337427724]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9328358208955224, 1.1881297249633673]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'capimAlto=0'}), 0.8124999999999999, 0.9917776852622813]","[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9420289855072463, 1.1998388294992381]",
"[frozenset({'floresta=1', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.90990990990991, 1.1589295637948984]",,
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9270833333333334, 1.18080292499276]",,
"[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8148148148148149, 1.531433998100665]","[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.942857142857143, 0.9965598928828923]",
"[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9938271604938271, 1.2415429205657866]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9583333333333333, 1.0129175678923334]",
"[frozenset({'Vazamento=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9322033898305085, 0.9852993291215036]",,
"[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8518518518518519, 1.1373541118532011]","[frozenset({'agua=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9517241379310345, 1.0059319294930762]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9552238805970149, 1.0096310086194837]",,
"[frozenset({'TipoChuva=1', 'FaixaKm=10'}), frozenset({'capimAlto=0'}), 0.8148148148148149, 0.9946032627131711]","[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9565217391304348, 1.011002789881195]",
"[frozenset({'floresta=1', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9639639639639641, 1.0188689049539807]",,
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9479166666666667, 1.0019075943282865]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9928571428571428, 1.2403311217968225]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8273809523809523, 1.5550518925518926]",
"[frozenset({'Vazamento=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8220338983050848, 1.5450021729682748]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8857142857142857, 1.1825657038771793]","[frozenset({'agua=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8551724137931034, 1.607285587975243]",
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'arbustos=0'}), 0.8071428571428572, 1.2521390778533636]","[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8432835820895522, 1.584940681209338]",
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'capimAlto=0'}), 0.8, 0.9765195670274771]","[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8115942028985507, 1.5253808992939428]",
"[frozenset({'floresta=1', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8378378378378378, 1.5747054747054747]",,
